time,asn,src_res,dest_res,src_pkt,dest_pkt,command,status,ch1,slot1,ch2,slot2,ch3,slot3,id_res,succes
"2017-07-28 10:59:39,995",33165,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,4,6,,,,,168,0
"2017-07-28 10:59:43,990",33528,0003,0009,0009,0003,CELLADD_REQ,FAILED,,,,,,,168,0
"2017-07-28 10:59:43,991",33528,0003,0009,0003,0009,CELLADD_REQ,ENQUEUED,9,0,10,9,4,3,169,0
"2017-07-28 10:59:45,265",33638,0003,0009,0003,0009,CELLADD_REP,FAILED,4,6,,,,,169,0
"2017-07-28 10:59:45,543",33660,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,169,0
"2017-07-28 10:59:45,544",33660,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,4,3,,,,,169,0
"2017-07-28 10:59:46,429",33737,0003,0009,0009,0003,CELLADD_REQ,FAILED,,,,,,,169,0
"2017-07-28 10:59:46,430",33737,0003,0009,0003,0009,CELLADD_REQ,ENQUEUED,8,2,9,14,,,170,0
"2017-07-28 10:59:49,782",34045,0003,0009,0003,0009,CELLADD_REQ,FAILED,,,,,,,170,0
"2017-07-28 10:59:49,783",34045,0003,0009,0003,0009,CELLADD_REQ,ENQUEUED,4,3,4,14,,,171,0
"2017-07-28 10:59:50,830",34144,0003,0009,0003,0009,CELLADD_REP,FAILED,4,3,,,,,171,0
"2017-07-28 10:59:51,198",34177,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,171,0
"2017-07-28 10:59:51,199",34177,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,4,14,,,,,171,0
"2017-07-28 10:59:52,394",34309,0003,0009,0009,0003,CELLADD_REQ,FAILED,,,,,,,171,0
"2017-07-28 10:59:52,395",34309,0003,0009,0003,0009,CELLADD_REQ,ENQUEUED,8,5,,,,,172,0
"2017-07-28 10:59:53,688",34452,0003,0009,0003,0009,CELLADD_REP,FAILED,4,14,,,,,172,0
"2017-07-28 10:59:53,887",34474,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,172,0
"2017-07-28 10:59:53,888",34474,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,8,5,,,,,172,0
"2017-07-28 10:59:55,003",34595,0003,0009,0009,0003,CELLADD_REQ,FAILED,6,3,,,,,172,0
"2017-07-28 10:59:55,004",34595,0003,0009,0003,0009,CELLADD_REQ,ENQUEUED,4,2,7,10,,,173,0
"2017-07-28 10:59:55,106",34606,0003,0009,0003,0009,CELLADD_REP,FAILED,8,5,,,,,173,0
"2017-07-28 10:59:55,201",34617,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,173,0
"2017-07-28 10:59:55,202",34617,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,4,2,,,,,173,0
"2017-07-28 10:59:57,421",34815,0003,0009,0009,0003,CELLADD_REQ,FAILED,6,3,,,,,173,0
"2017-07-28 10:59:58,669",34936,0003,0009,0009,0003,CELLADD_REP,FAILED,4,2,,,,,173,0
"2017-07-28 10:59:58,689",34936,0003,0009,0003,0009,CELLADD_REQ,ENQUEUED,7,11,,,,,174,0
"2017-07-28 10:59:59,675",35035,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,174,0
"2017-07-28 10:59:59,676",35035,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,,,,,,,174,0
"2017-07-28 11:00:01,144",35178,0003,0009,0009,0003,CELLADD_REQ,FAILED,6,3,,,,,174,0
"2017-07-28 11:00:02,499",35310,0003,0009,0009,0003,CELLADD_REP,FAILED,,,,,,,174,0
"2017-07-28 11:00:02,957",35354,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,174,0
"2017-07-28 11:00:02,958",35354,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,4,4,,,,,174,0
"2017-07-28 11:00:02,962",35354,0003,0009,0003,0009,CELLADD_REQ,ENQUEUED,7,3,10,1,,,175,0
"2017-07-28 11:00:06,209",35673,0003,0009,0003,0009,CELLADD_REP,FAILED,4,4,,,,,175,0
"2017-07-28 11:00:07,189",35750,0003,0009,0003,0009,CELLADD_REP,FAILED,,,,,,,175,0
"2017-07-28 11:00:07,789",35794,0003,0009,0003,0009,CELLADD_REQ,FAILED,,,,,,,175,0
"2017-07-28 11:00:08,326",35838,0003,0009,0003,0009,CELLADD_REQ,ENQUEUED,4,4,,,,,176,0
"2017-07-28 11:00:09,469",35948,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,176,0
"2017-07-28 11:00:09,470",35948,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,4,4,,,,,176,0
"2017-07-28 11:00:09,587",35959,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,176,0
"2017-07-28 11:00:09,588",35959,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,4,4,,,,,176,0
"2017-07-28 11:00:10,944",36080,0003,0009,0009,0003,CELLADD_REP,FAILED,4,4,,,,,176,0
"2017-07-28 11:00:11,387",36113,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,176,0
"2017-07-28 11:00:11,388",36113,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,4,4,,,,,176,0
"2017-07-28 11:00:11,405",36113,0003,0009,0009,0003,CELLADD_REQ,FAILED,,,,,,,176,0
"2017-07-28 11:00:11,406",36113,0003,0009,0003,0009,CELLADD_REQ,ENQUEUED,4,12,7,2,,,177,1
"2017-07-28 11:00:14,820",36454,0003,0009,0003,0009,CELLADD_REP,FAILED,4,4,,,,,177,1
"2017-07-28 11:00:15,372",36509,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,177,1
"2017-07-28 11:00:15,373",36509,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,4,12,,,,,177,1
"2017-07-28 11:00:15,392",36509,0003,0009,0009,0003,CELLADD_REQ,FAILED,,,,,,,177,1
"2017-07-28 11:00:15,393",36509,0003,0009,0003,0009,CELLADD_REQ,ENQUEUED,8,1,8,7,,,178,0
"2017-07-28 11:00:18,176",36784,0003,0009,0003,0009,CELLADD_REP,FAILED,4,12,,,,,178,0
"2017-07-28 11:00:21,109",37081,0003,0009,0003,0009,CELLADD_REP,FAILED,4,4,,,,,177,1
"2017-07-28 11:00:21,257",37092,0003,0009,0003,0009,CELLADD_REP,FAILED,,,,,,,177,1
"2017-07-28 11:00:21,374",37103,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,177,1
"2017-07-28 11:00:21,375",37103,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,8,7,,,,,177,1
"2017-07-28 11:00:21,381",37103,0003,0009,0003,0009,CELLADD_REQ,TXED,,,,,,,177,1
"2017-07-28 11:00:21,486",37114,0003,0009,0009,0003,CELLADD_REQ,RCVD,,,,,,,177,1
"2017-07-28 11:00:21,487",37114,0003,0009,0009,0003,CELLADD_REP,ENQUEUED,9,9,,,,,177,1
"2017-07-28 11:00:21,853",37147,0003,0009,0003,0009,CELLADD_REP,RCVD,8,7,,,,,177,1
"2017-07-28 11:00:21,860",37147,0003,0009,0009,0003,CELLADD_REP,TXED,8,7,,,,,177,1
"2017-07-28 11:00:21,983",37158,0003,0009,0009,0003,CELLADD_REP,TXED,8,7,,,,,177,1
"2017-07-28 11:00:22,938",37246,0003,0006,0006,0003,CELLADD_REP,TXED,6,12,,,,,156,1
"2017-07-28 11:00:23,659",37312,0003,0006,0006,0003,CELLADD_REP,FAILED,8,7,,,,,156,1
"2017-07-28 11:00:24,944",37433,0003,0001,0001,0003,CELLADD_REQ,RCVD,,,,,,,148,1
"2017-07-28 11:00:25,777",37510,0003,0001,0001,0003,CELLADD_REP,FAILED,9,7,,,,,148,1
"2017-07-28 11:00:25,787",37510,0003,0006,0006,0003,CELLADD_REP,TXED,6,12,,,,,156,1
"2017-07-28 11:00:26,035",37532,0003,0001,0001,0003,CELLADD_REQ,RCVD,,,,,,,148,1
"2017-07-28 11:00:27,417",37664,0003,0001,0001,0003,CELLADD_REP,FAILED,9,9,,,,,148,1
"2017-07-28 11:00:28,070",37730,0003,0001,0001,0003,CELLADD_REP,TXED,,,,,,,148,1
"2017-07-28 11:00:28,775",37796,0003,0009,0009,0003,CELLADD_REP,TXED,,,,,,,177,1
"2017-07-28 11:00:28,887",37807,0003,0009,0009,0003,CELLADD_REP,TXED,9,15,,,,,177,1
"2017-07-28 11:00:28,999",37818,0003,0009,0009,0003,CELLADD_REP,TXED,9,15,,,,,177,1
"2017-07-28 11:00:29,162",37829,0003,0009,0009,0003,CELLADD_REP,TXED,9,15,,,,,177,1
