time,addr,comp,asn,statType,trackinstance,trackowner,length,frameType,slotOffset,frequency,l2Src,rssi,lqi,crc,queuePos,ACK_RX
"2017-04-07 09:34:41,406",b868,9,8133,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,54,1,2,1
"2017-04-07 09:34:42,217",c280,9,8160,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03da8772,195,0,1,8,0
"2017-04-07 09:34:47,206",1162,9,8323,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d9b381,182,65,1,7,0
"2017-04-07 09:34:47,208",b868,9,8323,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d9b381,186,130,1,2,0
"2017-04-07 09:34:48,466",8772,9,8368,4,4,054332ff03dab868,38,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,0,1,7,1
"2017-04-07 09:34:50,750",c280,9,8444,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,195,0,1,7,0
"2017-04-07 09:34:50,752",1162,9,8444,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,189,65,1,8,0
"2017-04-07 09:34:50,755",b868,9,8444,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,189,130,1,3,0
"2017-04-07 09:34:50,757",b381,9,8444,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03da8772,174,65,1,0,0
"2017-04-07 09:34:51,359",8772,9,8464,4,4,054332ff03dab868,29,IEEE154_TYPE_DATA,141,16,054332ff03dab868,189,0,1,7,1
"2017-04-07 09:34:51,987",8772,9,8485,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03dab868,189,18,1,7,0
"2017-04-07 09:34:51,994",b381,9,8485,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03dab868,187,187,1,0,0
"2017-04-07 09:34:53,307",8772,9,8526,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d8c280,195,15,1,7,0
"2017-04-07 09:34:54,575",8772,9,8571,4,4,054332ff03dab868,69,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,3,1,9,1
"2017-04-07 09:34:55,650",1162,9,8607,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,182,0,1,8,0
"2017-04-07 09:34:55,653",8772,9,8607,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,174,0,1,10,0
"2017-04-07 09:34:55,658",b868,9,8607,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,186,0,1,0,0
"2017-04-07 09:34:56,853",c280,9,8647,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,165,0,1,3,0
"2017-04-07 09:34:56,856",b381,9,8647,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,186,227,1,0,0
"2017-04-07 09:34:57,458",b868,9,8667,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,1,1,0,1
"2017-04-07 09:34:58,084",1162,9,8688,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,181,172,1,8,0
"2017-04-07 09:34:58,086",b868,9,8688,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,186,0,1,0,0
"2017-04-07 09:35:00,521",1162,9,8769,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03da8772,189,172,1,7,0
"2017-04-07 09:35:00,522",b381,9,8769,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03da8772,174,187,1,0,0
"2017-04-07 09:35:00,525",b868,9,8769,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03da8772,189,0,1,0,0
"2017-04-07 09:35:01,752",b381,9,8810,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,174,15,1,0,0
"2017-04-07 09:35:01,753",b868,9,8810,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,188,15,1,0,0
"2017-04-07 09:35:01,755",c280,9,8810,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,195,0,1,3,0
"2017-04-07 09:35:01,755",1162,9,8810,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,189,15,1,7,0
"2017-04-07 09:35:02,958",b868,9,8850,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d8c280,165,15,1,0,0
"2017-04-07 09:35:05,511",b868,9,8932,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03d8c280,165,0,1,1,0
"2017-04-07 09:35:06,775",c280,9,8977,4,4,054332ff03dab868,29,IEEE154_TYPE_DATA,45,16,054332ff03da8772,195,0,1,3,1
"2017-04-07 09:35:09,660",b868,9,9073,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,187,1,0,1
"2017-04-07 09:35:09,750",8772,9,9076,4,3,054332ff03d8c280,88,IEEE154_TYPE_DATA,144,16,054332ff03d8c280,195,0,1,9,1
"2017-04-07 09:35:11,915",b868,9,9148,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,54,1,0,1
"2017-04-07 09:35:12,724",c280,9,9175,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03da8772,195,176,1,6,0
"2017-04-07 09:35:12,725",b381,9,9175,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03da8772,174,65,1,0,0
"2017-04-07 09:35:12,725",1162,9,9175,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03da8772,189,0,1,8,0
"2017-04-07 09:35:12,727",b868,9,9175,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03da8772,188,110,1,0,0
"2017-04-07 09:35:12,875",8772,9,9180,4,4,054332ff03dab868,38,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,101,1,10,1
"2017-04-07 09:35:15,163",b868,9,9256,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d9b381,186,110,1,0,0
"2017-04-07 09:35:15,764",b868,9,9276,4,4,054332ff03dab868,38,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,108,1,1,1
"2017-04-07 09:35:15,851",8772,9,9279,4,3,054332ff03d8c280,88,IEEE154_TYPE_DATA,144,16,054332ff03d8c280,195,0,1,7,1
"2017-04-07 09:35:16,390",b381,9,9297,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03dab868,186,65,1,0,0
"2017-04-07 09:35:16,392",1162,9,9297,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03dab868,189,0,1,9,0
"2017-04-07 09:35:18,978",8772,9,9383,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,26,1,7,1
"2017-04-07 09:35:20,419",b868,9,9431,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,93,16,054332ff03d9b381,186,1,1,0,1
"2017-04-07 09:35:21,863",8772,9,9479,4,4,054332ff03dab868,29,IEEE154_TYPE_DATA,141,16,054332ff03dab868,189,0,1,10,1
"2017-04-07 09:35:21,952",8772,9,9482,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,144,16,054332ff03d8c280,195,134,1,10,1
"2017-04-07 09:35:22,492",1162,9,9500,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,189,0,1,7,0
"2017-04-07 09:35:22,495",b381,9,9500,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,174,64,1,0,0
"2017-04-07 09:35:22,495",b868,9,9500,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,188,13,1,0,0
"2017-04-07 09:35:22,862",b868,9,9512,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,174,16,054332ff03da8772,189,54,1,0,1
"2017-04-07 09:35:24,929",b868,9,9581,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,186,0,1,0,0
"2017-04-07 09:35:24,930",1162,9,9581,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,181,0,1,7,0
"2017-04-07 09:35:24,933",8772,9,9581,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,174,15,1,8,0
"2017-04-07 09:35:25,081",8772,9,9586,4,4,054332ff03dab868,38,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,0,1,8,1
"2017-04-07 09:35:27,365",b381,9,9662,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,186,0,1,0,0
"2017-04-07 09:35:27,366",c280,9,9662,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,165,0,1,3,0
"2017-04-07 09:35:27,965",b868,9,9682,4,4,054332ff03dab868,38,IEEE154_TYPE_DATA,141,16,054332ff03da8772,189,0,1,0,1
"2017-04-07 09:35:28,593",b381,9,9703,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03da8772,174,18,1,0,0
"2017-04-07 09:35:28,596",c280,9,9703,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03da8772,195,69,1,3,0
"2017-04-07 09:35:28,597",1162,9,9703,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03da8772,189,172,1,7,0
"2017-04-07 09:35:28,599",b868,9,9703,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03da8772,189,31,1,0,0
"2017-04-07 09:35:31,030",b868,9,9784,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03d9b381,186,31,1,0,0
"2017-04-07 09:35:31,030",8772,9,9784,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03d9b381,174,114,1,7,0
"2017-04-07 09:35:31,030",1162,9,9784,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03d9b381,181,172,1,7,0
"2017-04-07 09:35:31,184",c280,9,9789,4,4,054332ff03dab868,29,IEEE154_TYPE_DATA,45,16,054332ff03da8772,195,15,1,3,1
"2017-04-07 09:35:32,261",b381,9,9825,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,181,0,1,0,0
"2017-04-07 09:35:34,067",8772,9,9885,4,4,054332ff03dab868,29,IEEE154_TYPE_DATA,141,16,054332ff03dab868,189,15,1,7,1
"2017-04-07 09:35:34,697",8772,9,9906,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,195,56,1,7,0
"2017-04-07 09:35:35,058",b868,9,9918,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,174,16,054332ff03da8772,188,54,1,0,1
"2017-04-07 09:35:37,131",1162,9,9987,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,181,15,1,7,0
"2017-04-07 09:35:37,133",b868,9,9987,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,186,236,1,0,0
"2017-04-07 09:35:37,135",8772,9,9987,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d9b381,174,2,1,7,0
"2017-04-07 09:35:38,726",b868,9,10040,4,4,054332ff03dab868,89,IEEE154_TYPE_DATA,93,16,054332ff03da8772,188,54,1,1,1
"2017-04-07 09:35:39,565",b381,9,10068,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,186,189,1,0,0
"2017-04-07 09:35:39,567",c280,9,10068,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,165,0,1,5,0
"2017-04-07 09:35:39,567",8772,9,10068,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,189,65,1,7,0
"2017-04-07 09:35:39,567",1162,9,10068,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,189,15,1,7,0
"2017-04-07 09:35:40,169",b868,9,10088,4,4,054332ff03dab868,38,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,108,1,0,1
"2017-04-07 09:35:41,163",b868,9,10121,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,174,16,054332ff03da8772,188,54,1,0,1
"2017-04-07 09:35:42,423",b868,9,10163,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,54,1,0,1
"2017-04-07 09:35:44,466",b868,9,10231,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,188,237,1,0,0
"2017-04-07 09:35:44,466",8772,9,10231,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,189,2,1,5,0
"2017-04-07 09:35:44,467",b381,9,10231,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff02dc1162,181,65,1,0,0
"2017-04-07 09:35:44,828",b868,9,10243,4,4,054332ff03dab868,89,IEEE154_TYPE_DATA,93,16,054332ff03da8772,189,54,1,0,1
"2017-04-07 09:35:45,669",b868,9,10271,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d8c280,165,233,1,0,0
"2017-04-07 09:35:45,670",8772,9,10271,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d8c280,195,65,1,4,0
"2017-04-07 09:35:46,269",8772,9,10291,4,4,054332ff03dab868,29,IEEE154_TYPE_DATA,141,16,054332ff03dab868,189,155,1,4,1
"2017-04-07 09:35:47,261",b868,9,10324,4,3,054332ff03da8772,88,IEEE154_TYPE_DATA,174,16,054332ff03da8772,189,255,1,1,1
"2017-04-07 09:35:47,565",b868,9,10334,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,184,16,054332ff03da8772,189,54,1,1,1
"2017-04-07 09:35:48,223",8772,9,10353,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,189,65,1,2,0
"2017-04-07 09:35:48,229",b381,9,10353,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,186,233,1,0,0
"2017-04-07 09:35:48,258",c280,9,10353,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,165,105,1,4,0
"2017-04-07 09:35:51,171",b868,9,10453,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,100,16,054332ff03da8772,188,54,1,0,1
"2017-04-07 09:35:52,372",b868,9,10494,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,141,16,054332ff03da8772,189,1,1,0,1
"2017-04-07 09:35:52,467",8772,9,10497,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,144,16,054332ff03d8c280,195,134,1,1,1
"2017-04-07 09:35:53,666",b868,9,10537,4,3,054332ff03da8772,88,IEEE154_TYPE_DATA,184,16,054332ff03da8772,188,255,1,1,1
"2017-04-07 09:35:54,326",b381,9,10556,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03dab868,186,31,1,0,0
"2017-04-07 09:35:54,355",c280,9,10556,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03dab868,165,69,1,4,0
"2017-04-07 09:35:55,439",b381,9,10596,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03da8772,174,31,1,0,0
"2017-04-07 09:35:55,445",b868,9,10596,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03da8772,189,155,1,0,0
"2017-04-07 09:35:57,873",1162,9,10677,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,189,246,1,11,0
"2017-04-07 09:35:57,875",c280,9,10677,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,165,15,1,2,0
"2017-04-07 09:35:57,876",b381,9,10677,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03dab868,187,15,1,0,0
"2017-04-07 09:35:59,103",b868,9,10718,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,186,155,1,0,0
"2017-04-07 09:35:59,104",1162,9,10718,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,182,155,1,11,0
"2017-04-07 09:35:59,107",8772,9,10718,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03d9b381,174,212,1,0,0
"2017-04-07 09:36:00,426",b868,9,10759,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d9b381,186,15,1,0,0
"2017-04-07 09:36:02,773",b381,9,10840,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff02dc1162,181,31,1,0,0
"2017-04-07 09:36:06,528",b868,9,10962,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d8c280,165,116,1,0,0
"2017-04-07 09:36:08,874",1162,9,11043,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,189,0,1,9,0
"2017-04-07 09:36:08,875",b381,9,11043,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,187,15,1,1,0
"2017-04-07 09:36:08,876",8772,9,11043,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,189,58,1,0,0
"2017-04-07 09:36:09,235",b868,9,11055,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,93,16,054332ff03d9b381,186,29,1,0,1
"2017-04-07 09:36:10,078",b868,9,11083,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,188,0,1,0,0
"2017-04-07 09:36:10,079",b381,9,11083,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff02dc1162,181,64,1,0,0
"2017-04-07 09:36:10,678",b868,9,11103,4,4,054332ff03dab868,38,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,3,1,0,1
"2017-04-07 09:36:10,768",8772,9,11106,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,144,16,054332ff03d8c280,195,134,1,2,1
"2017-04-07 09:36:11,549",b868,9,11132,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,170,16,054332ff03da8772,189,9,1,0,1
"2017-04-07 09:36:12,630",b868,9,11165,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d9b381,186,222,1,0,0
"2017-04-07 09:36:12,930",b868,9,11178,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,9,1,0,1
"2017-04-07 09:36:13,744",b381,9,11205,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03da8772,174,65,1,0,0
"2017-04-07 09:36:13,744",b868,9,11205,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03da8772,188,191,1,0,0
"2017-04-07 09:36:14,976",8772,9,11246,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d8c280,195,65,1,0,0
"2017-04-07 09:36:16,777",8772,9,11306,4,4,054332ff03dab868,29,IEEE154_TYPE_DATA,141,16,054332ff03dab868,189,155,1,0,1
"2017-04-07 09:36:17,650",b868,9,11335,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,170,16,054332ff03da8772,189,9,1,1,1
"2017-04-07 09:36:18,731",8772,9,11368,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,189,65,1,0,0
"2017-04-07 09:36:18,732",c280,9,11368,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,165,65,1,0,0
"2017-04-07 09:36:18,735",b381,9,11368,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,186,65,1,0,0
"2017-04-07 09:36:22,279",b868,9,11489,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d8c280,165,176,1,0,0
"2017-04-07 09:36:22,882",b868,9,11509,4,4,054332ff03dab868,38,IEEE154_TYPE_DATA,141,16,054332ff03da8772,189,108,1,0,1
"2017-04-07 09:36:22,972",8772,9,11512,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,144,16,054332ff03d8c280,195,134,1,0,1
"2017-04-07 09:36:23,513",1162,9,11530,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,182,176,1,11,0
"2017-04-07 09:36:23,514",b868,9,11530,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,186,0,1,0,0
"2017-04-07 09:36:23,514",8772,9,11530,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d9b381,174,188,1,3,0
"2017-04-07 09:36:25,946",c280,9,11611,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,165,151,1,0,0
"2017-04-07 09:36:25,949",b381,9,11611,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,186,187,1,0,0
"2017-04-07 09:36:26,097",8772,9,11616,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,24,1,3,1
"2017-04-07 09:36:27,177",8772,9,11652,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,189,0,1,4,0
"2017-04-07 09:36:27,179",b381,9,11652,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,186,15,1,0,0
"2017-04-07 09:36:27,180",1162,9,11652,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,189,176,1,10,0
"2017-04-07 09:36:29,856",b868,9,11741,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,170,16,054332ff03da8772,189,9,1,0,1
"2017-04-07 09:36:30,935",b381,9,11774,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03da8772,174,187,1,0,0
"2017-04-07 09:36:30,939",b868,9,11774,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03da8772,189,69,1,0,0
"2017-04-07 09:36:32,051",b868,9,11814,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03d9b381,186,69,1,0,0
"2017-04-07 09:36:33,280",b381,9,11855,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff02dc1162,181,187,1,0,0
"2017-04-07 09:36:33,282",b868,9,11855,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff02dc1162,188,69,1,0,0
"2017-04-07 09:36:34,004",b868,9,11879,4,3,054332ff03d8c280,32,IEEE154_TYPE_DATA,105,16,054332ff03da8772,188,15,1,0,0
"2017-04-07 09:36:34,482",1162,9,11895,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d9b381,182,0,1,12,0
"2017-04-07 09:36:34,484",b868,9,11895,4,0,0000000000000000,32,IEEE154_TYPE_DATA,121,16,054332ff03d9b381,186,15,1,0,0
"2017-04-07 09:36:35,957",b868,9,11944,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,170,16,054332ff03da8772,188,9,1,2,1
"2017-04-07 09:36:37,036",8772,9,11977,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,189,65,1,1,0
"2017-04-07 09:36:37,038",b381,9,11977,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,186,15,1,0,0
"2017-04-07 09:36:37,042",c280,9,11977,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,165,0,1,0,0
"2017-04-07 09:36:40,106",b868,9,12082,4,3,054332ff03d8c280,32,IEEE154_TYPE_DATA,105,16,054332ff03da8772,188,43,1,0,0
"2017-04-07 09:36:41,184",8772,9,12118,4,4,054332ff03dab868,29,IEEE154_TYPE_DATA,141,16,054332ff03dab868,189,68,1,2,1
"2017-04-07 09:36:41,816",8772,9,12139,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,195,0,1,2,0
"2017-04-07 09:36:41,817",b868,9,12139,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03d8c280,165,0,1,0,0
"2017-04-07 09:36:42,058",b868,9,12147,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,170,16,054332ff03da8772,189,9,1,0,1
"2017-04-07 09:36:42,177",b868,9,12151,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,174,16,054332ff03da8772,189,9,1,0,1
"2017-04-07 09:36:43,441",b868,9,12193,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,9,1,0,1
"2017-04-07 09:36:45,486",8772,9,12261,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,174,65,1,0,0
"2017-04-07 09:36:45,487",b868,9,12261,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d9b381,186,211,1,0,0
"2017-04-07 09:36:47,287",b868,9,12321,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,189,25,1,1,1
"2017-04-07 09:36:47,917",b381,9,12342,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03dab868,186,65,1,0,0
"2017-04-07 09:36:47,919",8772,9,12342,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03dab868,189,64,1,0,0
"2017-04-07 09:36:51,584",b381,9,12464,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,174,65,1,0,0
"2017-04-07 09:36:51,585",b868,9,12464,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03da8772,189,0,1,0,0
"2017-04-07 09:36:53,389",b868,9,12524,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,29,1,1,1
"2017-04-07 09:36:53,480",8772,9,12527,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,144,16,054332ff03d8c280,195,134,1,0,1
"2017-04-07 09:36:54,020",8772,9,12545,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03dab868,189,69,1,1,0
"2017-04-07 09:36:54,020",b381,9,12545,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03dab868,187,187,1,0,0
"2017-04-07 09:36:54,024",c280,9,12545,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03dab868,165,151,1,0,0
"2017-04-07 09:36:54,026",1162,9,12545,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,162,16,054332ff03dab868,189,69,1,5,0
"2017-04-07 09:36:54,262",b868,9,12553,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,170,16,054332ff03da8772,188,9,1,0,1
"2017-04-07 09:36:55,345",8772,9,12586,4,0,0000000000000000,0,IEEE154_TYPE_DATA,0,16,054332ff02dc1162,189,51,1,0,1
"2017-04-07 09:36:57,687",b381,9,12667,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,187,15,1,0,0
"2017-04-07 09:36:57,687",8772,9,12667,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,189,65,1,0,0
"2017-04-07 09:36:57,691",c280,9,12667,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,165,15,1,0,0
"2017-04-07 09:36:57,692",1162,9,12667,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,189,15,1,5,0
