time,addr,asn,length,frameType,slotOffset,frequency,l2Dest,txpower,numTxAttempts,L3Src,L3Dest,L4Proto,L4SrcPort,L4DestPort,succes_rx,succes_ack,list_rx
"2017-07-20 15:22:24,801",000c,14443,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0005', '000b']"
"2017-07-20 15:22:24,806",0003,14443,34,IEEE154_TYPE_DATA,0,13,141592cc00000004,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc00000003,IANA_UNDEFINED,155,0,1,0,['0004']
"2017-07-20 15:22:24,842",0004,14449,38,IEEE154_TYPE_DATA,6,11,141592cc00000003,31,3,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:22:24,910",0006,14454,45,IEEE154_TYPE_BEACON,0,25,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0004', '000c', '0009', '0008']"
"2017-07-20 15:22:24,935",000b,14454,45,IEEE154_TYPE_BEACON,0,25,ffff92cc0000000c,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['0007', '0001', '000e']"
"2017-07-20 15:22:24,946",0004,14460,38,IEEE154_TYPE_DATA,6,26,141592cc00000003,31,4,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:22:25,016",000a,14465,38,IEEE154_TYPE_DATA,0,17,141592cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,['000e']
"2017-07-20 15:22:25,142",0001,14476,45,IEEE154_TYPE_BEACON,0,24,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0009', '0002', '000f', '000b', '000d']"
"2017-07-20 15:22:25,144",000e,14476,30,IEEE154_TYPE_DATA,0,24,141592cc0000000a,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:25,223",000f,14487,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000001,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0006', '0009', '0005', '0003']"
"2017-07-20 15:22:25,244",000e,14487,30,IEEE154_TYPE_DATA,0,22,141592cc0000000a,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:25,324",0004,14498,42,IEEE154_TYPE_DATA,0,23,141592cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:25,340",000e,14498,30,IEEE154_TYPE_DATA,0,23,141592cc0000000a,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:25,414",0005,14509,45,IEEE154_TYPE_BEACON,0,14,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['000f', '000c', '0004', '0006']"
"2017-07-20 15:22:25,442",000e,14509,30,IEEE154_TYPE_DATA,0,14,141592cc0000000a,31,4,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:25,511",0008,14520,45,IEEE154_TYPE_BEACON,0,19,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['000f', '0002', '0006', '0005', '0004', '000e', '000d']"
"2017-07-20 15:22:25,528",0003,14520,34,IEEE154_TYPE_DATA,0,19,141592cc00000004,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:25,717",0007,14542,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['000f', '0004', '0002', '000b']"
"2017-07-20 15:22:25,748",000d,14542,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0008', '0009', '0005', '0001', '000e']"
"2017-07-20 15:22:25,812",0009,14553,45,IEEE154_TYPE_BEACON,0,11,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,1,0,"['0002', '000f', '000c', '0007', '0006', '0003', '000d']"
"2017-07-20 15:22:25,987",0002,14575,45,IEEE154_TYPE_BEACON,0,21,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0009', '0008', '0007', '0003', '0001', '000e']"
"2017-07-20 15:22:26,003",000c,14575,45,IEEE154_TYPE_BEACON,0,21,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0005', '0006']"
"2017-07-20 15:22:26,119",000b,14586,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['0006', '0007', '0001', '000e']"
"2017-07-20 15:22:26,199",0006,14597,45,IEEE154_TYPE_BEACON,0,15,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['000f', '000c', '0009', '000b']"
"2017-07-20 15:22:26,205",000a,14597,38,IEEE154_TYPE_DATA,0,15,141592cc0000000e,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:26,207",0004,14597,42,IEEE154_TYPE_DATA,0,15,141592cc0000000b,31,2,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:26,221",000e,14597,45,IEEE154_TYPE_BEACON,0,15,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0008', '0007', '0002', '000d']"
"2017-07-20 15:22:26,312",000a,14608,38,IEEE154_TYPE_DATA,0,16,141592cc0000000e,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,['000e']
"2017-07-20 15:22:26,326",0001,14608,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['000c', '0009', '0002', '000b', '000d']"
"2017-07-20 15:22:26,412",000f,14619,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0004', '000c', '0009', '0003']"
"2017-07-20 15:22:26,434",000e,14619,30,IEEE154_TYPE_DATA,0,13,141592cc0000000a,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:26,596",0005,14641,45,IEEE154_TYPE_BEACON,0,17,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0007', '000c', '0004']"
"2017-07-20 15:22:26,607",0008,14641,45,IEEE154_TYPE_BEACON,0,17,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['000f', '0002', '000e', '000d']"
"2017-07-20 15:22:26,704",0003,14652,34,IEEE154_TYPE_DATA,0,24,141592cc00000004,31,4,ff02000000000000000000000000001a,fe80000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:26,722",000e,14652,30,IEEE154_TYPE_DATA,0,24,141592cc0000000a,31,2,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:26,803",0004,14663,42,IEEE154_TYPE_DATA,0,22,141592cc0000000b,31,3,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:26,819",000b,14663,95,IEEE154_TYPE_DATA,0,22,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:26,831",000d,14663,45,IEEE154_TYPE_BEACON,0,22,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0008', '0007', '0009', '0001', '000e']"
"2017-07-20 15:22:26,895",0009,14674,45,IEEE154_TYPE_BEACON,0,23,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,1,0,"['000c', '0002', '000f', '0006', '0003', '0001', '000d']"
"2017-07-20 15:22:26,986",0007,14685,45,IEEE154_TYPE_BEACON,0,14,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0003', '0009', '0008', '0005', '0002', '0004', '000b', '000e', '000d']"
"2017-07-20 15:22:27,091",0004,14696,42,IEEE154_TYPE_DATA,0,19,141592cc0000000b,31,4,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:27,095",000c,14696,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0002', '000f', '0009', '0001']"
"2017-07-20 15:22:27,201",0003,14712,110,IEEE154_TYPE_DATA,5,11,141592cc00000002,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000003,IANA_ICMPv6,155,0,1,1,['0002']
"2017-07-20 15:22:27,246",0002,14714,111,IEEE154_TYPE_DATA,7,23,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000003,IANA_ICMPv6,155,0,1,1,['0001']
"2017-07-20 15:22:27,297",0002,14718,45,IEEE154_TYPE_BEACON,0,20,ffff92cc0000000c,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0007', '000c', '0005', '0001', '000e']"
"2017-07-20 15:22:27,307",0003,14718,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0009', '0004', '0008', '000f']"
"2017-07-20 15:22:27,338",000b,14718,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000007,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,['0006']
"2017-07-20 15:22:27,339",000b,14722,111,IEEE154_TYPE_DATA,4,19,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000b,IANA_ICMPv6,155,0,1,1,['0001']
"2017-07-20 15:22:27,423",000f,14729,110,IEEE154_TYPE_DATA,0,11,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000f,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:27,433",0006,14729,45,IEEE154_TYPE_BEACON,0,11,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['000c', '0009']"
"2017-07-20 15:22:27,453",0001,14729,45,IEEE154_TYPE_BEACON,0,11,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0002', '000b', '000d']"
"2017-07-20 15:22:27,455",000e,14729,30,IEEE154_TYPE_DATA,0,11,141592cc0000000a,31,3,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:27,536",000f,14740,110,IEEE154_TYPE_DATA,0,26,141592cc00000001,31,2,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000f,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:27,576",0006,14747,111,IEEE154_TYPE_DATA,7,23,141592cc0000000b,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000006,IANA_ICMPv6,155,0,1,1,['000b']
"2017-07-20 15:22:27,661",000b,14751,111,IEEE154_TYPE_DATA,0,21,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000006,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:27,663",000b,14755,111,IEEE154_TYPE_DATA,4,11,141592cc00000001,31,2,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000006,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:27,745",000a,14762,38,IEEE154_TYPE_DATA,0,12,141592cc0000000e,31,4,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,1,['000e']
"2017-07-20 15:22:27,749",000f,14762,110,IEEE154_TYPE_DATA,0,12,141592cc00000001,31,3,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000f,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:27,841",0005,14773,45,IEEE154_TYPE_BEACON,0,15,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['000c', '0006']"
"2017-07-20 15:22:27,850",0008,14773,45,IEEE154_TYPE_BEACON,0,15,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,['000f']
"2017-07-20 15:22:27,852",000a,14773,46,IEEE154_TYPE_DATA,0,15,141592cc0000000e,31,4,ff02000000000000000000000000001a,fe80000000000000141592cc0000000a,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:27,868",000e,14773,30,IEEE154_TYPE_DATA,0,15,141592cc0000000a,31,4,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:27,951",0007,14783,111,IEEE154_TYPE_DATA,10,20,141592cc0000000b,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000007,IANA_ICMPv6,155,0,1,1,['000b']
"2017-07-20 15:22:27,955",000a,14784,46,IEEE154_TYPE_DATA,0,16,141592cc0000000e,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000a,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:27,977",000b,14784,111,IEEE154_TYPE_DATA,0,16,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000007,IANA_ICMPv6,155,0,1,1,['0001']
"2017-07-20 15:22:28,052",0006,14795,95,IEEE154_TYPE_DATA,0,13,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000006,IANA_ICMPv6,155,0,1,0,"['000c', '000f', '0009', '0008', '0004', '000b']"
"2017-07-20 15:22:28,156",0009,14806,45,IEEE154_TYPE_BEACON,0,25,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,1,0,"['0003', '000a', '0006']"
"2017-07-20 15:22:28,164",0002,14806,111,IEEE154_TYPE_DATA,0,25,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000002,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:28,180",000e,14806,30,IEEE154_TYPE_DATA,0,25,141592cc0000000a,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:28,190",000d,14806,45,IEEE154_TYPE_BEACON,0,25,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000001,IANA_UNDEFINED,155,0,1,0,"['000f', '0008', '0007', '0005', '0001']"
"2017-07-20 15:22:28,219",0002,14813,111,IEEE154_TYPE_DATA,7,15,141592cc00000001,31,2,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000002,IANA_ICMPv6,155,0,1,1,['0001']
"2017-07-20 15:22:28,283",000d,14822,90,IEEE154_TYPE_DATA,5,21,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000d,IANA_ICMPv6,155,0,1,1,['0001']
"2017-07-20 15:22:28,367",0007,14828,45,IEEE154_TYPE_BEACON,0,24,ffff92cc0000000d,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000007,IANA_UNDEFINED,155,0,1,0,"['0004', '0008', '0005', '000e', '000b']"
"2017-07-20 15:22:28,378",0009,14828,110,IEEE154_TYPE_DATA,0,24,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000009,IANA_ICMPv6,155,0,1,1,['0001']
"2017-07-20 15:22:28,484",0003,14839,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,['000a']
"2017-07-20 15:22:28,490",0009,14839,95,IEEE154_TYPE_DATA,0,22,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000009,IANA_ICMPv6,155,0,1,0,"['0006', '000f']"
"2017-07-20 15:22:28,494",000c,14837,111,IEEE154_TYPE_DATA,9,15,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000c,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:28,495",000c,14839,111,IEEE154_TYPE_DATA,0,22,141592cc00000001,31,2,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000c,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:28,512",000e,14839,30,IEEE154_TYPE_DATA,0,22,141592cc0000000a,31,2,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:28,514",000b,14839,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:28,586",0002,14850,95,IEEE154_TYPE_DATA,0,23,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000002,IANA_ICMPv6,155,0,1,0,"['0009', '0003', '0001']"
"2017-07-20 15:22:28,595",0007,14850,95,IEEE154_TYPE_DATA,0,23,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000007,IANA_ICMPv6,155,0,1,0,"['0008', '0005', '0004', '000b', '000e', '000d']"
"2017-07-20 15:22:28,604",000f,14850,110,IEEE154_TYPE_DATA,0,23,141592cc00000001,31,4,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000f,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:28,606",000c,14848,111,IEEE154_TYPE_DATA,9,16,141592cc00000001,31,3,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000c,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:28,607",000c,14850,111,IEEE154_TYPE_DATA,0,23,141592cc00000001,31,4,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000c,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:28,697",0006,14861,45,IEEE154_TYPE_BEACON,0,14,ffff92cc0000000c,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,1,0,"['0005', '000b']"
"2017-07-20 15:22:28,700",000a,14861,46,IEEE154_TYPE_DATA,0,14,141592cc0000000e,31,2,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000a,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:28,702",0002,14861,45,IEEE154_TYPE_BEACON,0,14,ffff92cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:28,715",000c,14861,95,IEEE154_TYPE_DATA,0,14,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:28,717",0004,14861,95,IEEE154_TYPE_DATA,0,14,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000004,IANA_ICMPv6,155,0,1,0,"['0003', '000f']"
"2017-07-20 15:22:28,746",000d,14861,95,IEEE154_TYPE_DATA,0,14,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_ICMPv6,155,0,1,0,"['0009', '0008', '0007', '0001', '000e']"
"2017-07-20 15:22:28,813",000c,14872,45,IEEE154_TYPE_BEACON,0,19,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:28,823",0004,14872,110,IEEE154_TYPE_DATA,0,19,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:28,825",0005,14872,111,IEEE154_TYPE_DATA,0,19,141592cc00000002,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000005,IANA_ICMPv6,155,0,1,0,['0002']
"2017-07-20 15:22:28,838",0001,14872,45,IEEE154_TYPE_BEACON,0,19,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0009', '000b']"
"2017-07-20 15:22:28,880",0002,14879,111,IEEE154_TYPE_DATA,7,22,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000005,IANA_ICMPv6,155,0,1,1,['0001']
"2017-07-20 15:22:29,020",0008,14894,111,IEEE154_TYPE_DATA,0,20,141592cc00000002,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000008,IANA_ICMPv6,155,0,1,1,['0002']
"2017-07-20 15:22:29,025",0005,14894,111,IEEE154_TYPE_DATA,0,20,141592cc00000002,31,2,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000005,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:29,081",0002,14901,111,IEEE154_TYPE_DATA,7,14,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000008,IANA_ICMPv6,155,0,1,1,['0001']
"2017-07-20 15:22:29,131",0008,14905,45,IEEE154_TYPE_BEACON,0,11,ffff92cc00000002,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['000f', '0002', '0006', '0003', '000e', '000d']"
"2017-07-20 15:22:29,138",0004,14905,95,IEEE154_TYPE_DATA,0,11,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000004,IANA_ICMPv6,155,0,1,0,"['0007', '0005', '000b']"
"2017-07-20 15:22:29,238",000a,14916,46,IEEE154_TYPE_DATA,0,26,141592cc0000000e,31,3,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000a,IANA_UNDEFINED,155,0,1,0,['000e']
"2017-07-20 15:22:29,240",0004,14916,110,IEEE154_TYPE_DATA,0,26,141592cc00000001,31,2,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:29,327",0003,14927,95,IEEE154_TYPE_DATA,0,21,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000003,IANA_ICMPv6,155,0,1,0,"['000f', '000a', '0009', '0002', '0008']"
"2017-07-20 15:22:29,344",0004,14927,110,IEEE154_TYPE_DATA,0,21,141592cc00000001,31,3,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:29,430",0009,14938,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,1,0,"['000f', '000c', '0006', '0003', '0002', '000e', '000d']"
"2017-07-20 15:22:29,443",0008,14938,95,IEEE154_TYPE_DATA,0,12,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000008,IANA_ICMPv6,155,0,1,0,"['0007', '000a']"
"2017-07-20 15:22:29,447",0004,14938,110,IEEE154_TYPE_DATA,0,12,141592cc00000001,31,4,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:29,449",0005,14938,111,IEEE154_TYPE_DATA,0,12,141592cc00000002,31,3,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000005,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:29,532",000f,14949,95,IEEE154_TYPE_DATA,0,15,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000f,IANA_ICMPv6,155,0,1,0,"['0009', '0008', '0005', '000c', '0006', '0003']"
"2017-07-20 15:22:29,574",000d,14949,45,IEEE154_TYPE_BEACON,0,15,ffff92cc00000009,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0007', '0001', '000e']"
"2017-07-20 15:22:29,639",000f,14960,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000006,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,1,0,"['0005', '000c', '0003', '0008', '0004', '0009']"
"2017-07-20 15:22:29,729",000c,14971,45,IEEE154_TYPE_BEACON,0,13,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['0006', '0001']"
"2017-07-20 15:22:29,738",0003,14971,45,IEEE154_TYPE_BEACON,0,13,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,['000f']
"2017-07-20 15:22:29,746",0007,14971,45,IEEE154_TYPE_BEACON,0,13,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0002', '0009', '0008', '0005', '0004', '000e', '000d']"
"2017-07-20 15:22:29,765",000b,14971,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000004,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:29,839",000a,14982,46,IEEE154_TYPE_DATA,0,25,141592cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:29,848",0004,14982,45,IEEE154_TYPE_BEACON,0,25,ffff92cc00000003,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,1,0,"['0003', '0006', '000f', '000b']"
